,geo_A_id,geo_B_id,task_id,winner_side,winner_ID,loser_ID
2332,625,4118,232428,B,4118,625
2333,1831,2191,232279,B,2191,1831
2334,231,4707,232647,B,4707,231
2335,1832,3794,232282,B,3794,1832
2336,1602,1769,232430,A,1602,1769
2337,1833,3342,232284,B,3342,1833
2338,1834,3248,232433,A,1834,3248
2339,1835,2985,232286,A,1835,2985
2340,1836,3198,232434,A,1836,3198
2341,1837,4238,232287,A,1837,4238
2342,525,1350,232720,B,1350,525
2343,1838,2656,232289,B,2656,1838
2344,1839,4293,232437,B,4293,1839
2345,1840,3729,232291,B,3729,1840
2346,1841,3216,232439,A,1841,3216
2347,1842,213,232294,B,213,1842
2348,1843,3258,232649,A,1843,3258
2349,1844,1100,232296,A,1844,1100
2350,1845,1209,232440,B,1209,1845
2351,1846,2095,232301,B,2095,1846
2352,1847,4387,232446,A,1847,4387
2353,1848,3130,232306,A,1848,3130
2354,1849,4434,233014,A,1849,4434
2355,1015,3420,232307,B,3420,1015
2356,1588,1721,232445,B,1721,1588
2357,1850,4568,232654,A,1850,4568
2358,1851,676,232447,B,676,1851
2359,1852,722,232728,A,1852,722
2360,1853,4282,232449,A,1853,4282
2361,1854,1691,232448,A,1854,1691
2362,1855,4177,232656,A,1855,4177
2363,737,3380,232451,A,737,3380
2364,1856,3247,232938,A,1856,3247
2365,1857,2249,232453,B,2249,1857
2366,1858,2806,232455,A,1858,2806
2367,1859,809,232456,A,1859,809
2368,1860,500,232658,A,1860,500
2369,1861,1233,232458,B,1233,1861
2370,1862,4334,232459,B,4334,1862
2371,1863,312,232780,A,1863,312
2372,1864,946,232660,B,946,1864
2373,1865,355,232464,A,1865,355
2374,1866,2505,232995,A,1866,2505
2375,1678,912,232466,B,912,1678
2376,1867,4772,232665,B,4772,1867
2377,1868,1147,232468,A,1868,1147
2378,1829,1633,232848,A,1829,1633
2379,1869,3589,232470,A,1869,3589
2380,1870,460,232674,A,1870,460
2381,1081,1095,232472,A,1081,1095
2382,1871,4707,232939,A,1871,4707
2383,696,2207,232475,B,2207,696
2384,1345,1251,232685,A,1345,1251
2385,1872,3615,232476,A,1872,3615
2386,1873,1317,232852,A,1873,1317
2387,1480,3060,232482,A,1480,3060
2388,226,2023,232689,B,2023,226
2389,1874,163,232485,A,1874,163
2390,1875,3554,233183,A,1875,3554
2391,1876,594,232488,A,1876,594
2392,1877,4099,232692,A,1877,4099
2393,724,1144,232491,A,724,1144
2394,1878,3837,232858,B,3837,1878
2395,1879,1853,232494,B,1853,1879
2396,1880,4486,232695,B,4486,1880
2397,1773,3754,232499,A,1773,3754
2398,1881,2002,232940,B,2002,1881
2399,1882,3189,232501,A,1882,3189
2400,1883,4743,232697,B,4743,1883
2401,415,1517,232507,B,1517,415
2402,1884,3426,232861,A,1884,3426
2403,1885,523,232514,A,1885,523
2404,449,3708,232710,A,449,3708
2405,1886,269,232516,B,269,1886
2406,1887,1027,232996,A,1887,1027
2407,1453,2419,232520,A,1453,2419
2408,583,2317,232864,A,583,2317
2409,451,3095,232941,B,3095,451
2410,1888,3027,232869,A,1888,3027
2411,1889,2466,232713,A,1889,2466
2412,982,2668,233018,A,982,2668
2413,1890,4259,232715,B,4259,1890
2414,630,327,232873,B,327,630
2415,1891,4748,232725,A,1891,4748
2416,108,3111,232942,A,108,3111
2417,1644,4279,232876,B,4279,1644
2418,1892,2658,232746,B,2658,1892
2419,1893,3825,232997,A,1893,3825
2420,1478,303,232881,B,303,1478
2421,1894,4763,232750,A,1894,4763
2422,1895,1246,232943,A,1895,1246
2423,583,3449,232885,A,583,3449
2424,1896,4683,233331,A,1896,4683
2425,1897,2054,232886,B,2054,1897
2426,761,1430,232944,B,1430,761
2427,1898,3029,232887,A,1898,3029
2428,1741,1507,232998,B,1507,1741
2429,433,998,232888,B,998,433
2430,1899,4300,232946,B,4300,1899
2431,1590,2528,232889,B,2528,1590
2432,1900,939,233019,B,939,1900
2433,1011,1410,232890,B,1410,1011
2434,1901,3723,232948,A,1901,3723
2435,1495,3800,232891,A,1495,3800
2436,1902,2364,232999,A,1902,2364
2437,1903,2134,232892,B,2134,1903
2438,743,3646,232951,A,743,3646
2439,1904,1027,232893,A,1904,1027
2440,1905,3770,233193,A,1905,3770
2441,1906,2365,232894,B,2365,1906
2442,326,4721,232915,B,4721,326
2443,1907,2208,232896,A,1907,2208
2444,822,3479,232954,B,3479,822
2445,1908,2903,232898,A,1908,2903
2446,1909,1258,233000,B,1258,1909
2447,1738,1478,232899,B,1478,1738
2448,218,1534,232956,A,218,1534
2449,1910,2422,232903,A,1910,2422
2450,978,3727,233020,B,3727,978
2451,1742,4635,232908,A,1742,4635
2452,1911,1369,232960,A,1911,1369
2453,1912,2873,232909,B,2873,1912
2454,1913,4500,233001,B,4500,1913
2455,1914,3824,232911,A,1914,3824
2456,984,161,232962,B,161,984
2457,1915,1360,232913,A,1915,1360
2458,814,856,233447,B,856,814
2459,1916,1042,232914,B,1042,1916
2460,1917,2583,232965,B,2583,1917
2461,1918,618,232916,B,618,1918
2462,1136,4050,233002,B,4050,1136
2463,1919,2733,232966,B,2733,1919
2464,1354,1405,233025,A,1354,1405
2465,1920,1517,232969,B,1517,1920
2466,1921,1660,233004,B,1660,1921
2467,1922,4415,232970,A,1922,4415
2468,1923,3878,233194,A,1923,3878
2469,1924,762,232972,A,1924,762
2470,51,3680,233006,B,3680,51
2471,1925,4639,232974,B,4639,1925
2472,1926,186,233026,B,186,1926
2473,478,4504,232975,B,4504,478
2474,1927,2885,233007,A,1927,2885
2475,1928,2447,232978,B,2447,1928
2476,1929,4751,233340,A,1929,4751
2477,1930,3277,232980,B,3277,1930
2478,509,155,233009,A,509,155
2479,308,2518,232981,A,308,2518
2480,316,4386,233029,A,316,4386
2481,1931,1141,232983,B,1141,1931
2482,1930,3358,233011,B,3358,1930
2483,1932,1434,232985,A,1932,1434
2484,1933,3720,233197,B,3720,1933
2485,1934,794,232986,A,1934,794
2486,1935,1541,233031,A,1935,1541
2487,50,87,233630,A,50,87
2488,1936,3477,233034,B,3477,1936
2489,1745,3224,233198,B,3224,1745
2490,1937,2505,233036,A,1937,2505
2491,644,2130,233451,B,2130,644
2492,1938,3582,233040,A,1938,3582
2493,1939,528,233201,B,528,1939
2494,1748,4620,233042,B,4620,1748
2495,1940,3976,233868,A,1940,3976
2496,1941,221,233046,A,1941,221
2497,172,4270,233203,A,172,4270
2498,1942,3633,233048,B,3633,1942
2499,1943,1467,233456,A,1943,1467
2500,1167,2014,233051,B,2014,1167
2501,1944,2473,233205,B,2473,1944
2502,1945,2101,233052,B,2101,1945
2503,1752,1431,233639,B,1431,1752
2504,27,2201,233208,A,27,2201
2505,1946,1683,233459,B,1683,1946
2506,1089,3583,233211,A,1089,3583
2507,1890,1789,233666,B,1789,1890
2508,1947,261,233213,A,1947,261
2509,1948,3040,233460,A,1948,3040
2510,754,729,233215,B,729,754
2511,1949,4308,233642,A,1949,4308
2512,1950,2253,233216,B,2253,1950
2513,1951,1197,233463,A,1951,1197
2514,1952,3661,233218,B,3661,1952
2515,1953,3739,234037,B,3739,1953
2516,1954,2549,233219,B,2549,1954
2517,1955,4185,233466,B,4185,1955
2518,1956,3385,233220,B,3385,1956
2519,1957,2912,233650,B,2912,1957
2520,1958,3513,233221,B,3513,1958
2521,1959,2725,233470,B,2725,1959
2522,1139,974,233224,B,974,1139
2523,1960,1731,233671,A,1960,1731
2524,1961,3815,233225,B,3815,1961
2525,817,2541,233478,B,2541,817
2526,1962,3447,233229,B,3447,1962
2527,1963,3853,233654,B,3853,1963
2528,1964,3234,233231,A,1964,3234
2529,1965,3300,233481,B,3300,1965
2530,648,4033,233232,B,4033,648
2531,1301,3236,233871,A,1301,3236
2532,1966,2838,233234,B,2838,1966
2533,1967,4374,233482,A,1967,4374
2534,1968,3628,233236,A,1968,3628
2535,1310,633,233659,B,633,1310
2536,1969,2350,233237,A,1969,2350
2537,1970,2241,233484,A,1970,2241
2538,1971,4204,233240,B,4204,1971
2539,1972,1891,233684,B,1891,1972
2540,1973,1307,233242,B,1307,1973
2541,1974,4179,233488,B,4179,1974
2542,1975,4305,233244,B,4305,1975
2543,571,224,233663,A,571,224
2544,1976,4395,233249,A,1976,4395
2545,587,898,233489,A,587,898
2546,1668,1125,233252,A,1668,1125
2547,1977,3375,233986,B,3375,1977
2548,1876,253,233258,A,1876,253
2549,1978,257,233492,B,257,1978
2550,1467,2546,233259,A,1467,2546
2551,1979,3839,233670,A,1979,3839
2552,1980,3235,233260,B,3235,1980
2553,1981,4384,233495,A,1981,4384
2554,1982,1632,233263,A,1982,1632
2555,1631,592,233691,B,592,1631
2556,1146,2565,233264,A,1146,2565
2557,1983,2173,233500,A,1983,2173
2558,185,1075,233265,B,1075,185
2559,1498,4490,233876,B,4490,1498
2560,1984,1727,233268,A,1984,1727
2561,1985,666,233503,B,666,1985
2562,1986,2450,233273,A,1986,2450
2563,1987,3541,233700,B,3541,1987
2564,1988,2854,233275,A,1988,2854
2565,1037,3090,233505,A,1037,3090
2566,548,2688,233276,B,2688,548
2567,1719,3125,233683,B,3125,1719
2568,1989,3802,233279,A,1989,3802
2569,1990,3628,233506,A,1990,3628
2570,1093,3108,233281,B,3108,1093
2571,1991,2460,234202,B,2460,1991
2572,1544,1904,233284,A,1544,1904
2573,855,3906,233509,A,855,3906
2574,1992,1735,233285,B,1735,1992
2575,1993,4529,233705,B,4529,1993
2576,1994,2751,233289,B,2751,1994
2577,1995,666,233511,B,666,1995
2578,50,3791,233290,A,50,3791
2579,1350,1031,233695,B,1031,1350
2580,1996,811,233292,A,1996,811
2581,1997,303,233514,A,1997,303
2582,1998,273,233295,B,273,1998
2583,1999,1205,233879,B,1205,1999
2584,2000,965,233300,B,965,2000
2585,2001,608,233518,A,2001,608
2586,2002,4611,233302,B,4611,2002
2587,2003,2247,233712,A,2003,2247
2588,2004,571,233305,B,571,2004
2589,1871,3292,233520,A,1871,3292
2590,723,3390,233306,A,723,3390
2591,186,3087,233704,A,186,3087
2592,540,797,233313,A,540,797
2593,2005,1650,233521,B,1650,2005
2594,2006,2298,233317,B,2298,2006
2595,2007,81,233988,A,2007,81
2596,2008,2366,233320,B,2366,2008
2597,2009,182,233522,B,182,2009
2598,1006,2100,233322,A,1006,2100
2599,2010,3006,233729,A,2010,3006
2600,2011,2146,233324,B,2146,2011
2601,2012,885,233523,A,2012,885
2602,685,4779,233328,B,4779,685
2603,1593,2837,233714,B,2837,1593
2604,2013,193,233330,A,2013,193
2605,2014,4610,233527,A,2014,4610
2606,130,4263,233881,B,4263,130
2607,2015,941,233734,B,941,2015
2608,2016,846,234052,A,2016,846
2609,2017,1898,233737,A,2017,1898
2610,1571,2520,233883,A,1571,2520
2611,2018,2022,233994,B,2022,2018
2612,2019,1052,233885,A,2019,1052
2613,2020,2194,233742,A,2020,2194
2614,218,4504,234982,B,4504,218
2615,2021,1231,233755,B,1231,2021
2616,2022,1119,233888,B,1119,2022
2617,960,3001,233770,B,3001,960
2618,527,3389,234002,A,527,3389
2619,1333,1031,233777,B,1031,1333
2620,2023,1393,233891,A,2023,1393
2621,2024,3668,233784,A,2024,3668
2622,2025,2456,234058,A,2025,2456
2623,2026,766,233796,A,2026,766
2624,2027,4668,233894,B,4668,2027
2625,2028,3995,233805,A,2028,3995
2626,1607,3823,234006,A,1607,3823
2627,2029,3491,233812,A,2029,3491
2628,1105,4331,233896,A,1105,4331
2629,1519,2822,234206,B,2822,1519
2630,1719,4317,233899,A,1719,4317
2631,2030,203,234010,B,203,2030
2632,2031,3207,233911,A,2031,3207
2633,2032,212,234062,A,2032,212
2634,53,2421,233923,A,53,2421
2635,2033,4343,234016,B,4343,2033
2636,810,1687,233928,A,810,1687
2637,1639,4457,235548,A,1639,4457
2638,2034,198,233938,B,198,2034
2639,2035,2159,234019,A,2035,2159
2640,1477,3619,233943,A,1477,3619
2641,2036,4614,234066,A,2036,4614
2642,2037,1480,233946,A,2037,1480
2643,2038,3870,234022,B,3870,2038
2644,582,2660,233949,A,582,2660
2645,1548,2717,234208,B,2717,1548
2646,839,2880,233955,A,839,2880
2647,2039,2766,234024,B,2766,2039
2648,1794,4476,233963,B,4476,1794
2649,2040,1273,234076,B,1273,2040
2650,2041,3658,233968,B,3658,2041
2651,70,1107,234025,B,1107,70
2652,188,2776,233976,B,2776,188
2653,1767,3923,234994,B,3923,1767
2654,2042,4356,233995,B,4356,2042
2655,2043,1392,234026,B,1392,2043
2656,2044,478,234216,A,2044,478
2657,714,460,234029,A,714,460
2658,1087,1590,234501,A,1087,1590
2659,2045,245,234009,B,245,2045
2660,2046,3152,234031,A,2046,3152
2661,1024,1931,234223,B,1931,1024
2662,2047,1588,234033,B,1588,2047
2663,2048,4453,234017,A,2048,4453
2664,2049,1493,236220,B,1493,2049
2665,2050,1721,234038,A,2050,1721
2666,175,2578,234232,A,175,2578
2667,203,3800,234020,A,203,3800
2668,2051,1547,234511,A,2051,1547
2669,2052,1186,234043,B,1186,2052
2670,2053,4229,234027,A,2053,4229
2671,2054,2945,234242,B,2945,2054
2672,2055,3607,234049,A,2055,3607
2673,2056,3577,234995,A,2056,3577
2674,2057,1417,234055,B,1417,2057
2675,501,1237,234247,B,1237,501
2676,2058,1168,234036,B,1168,2058
2677,2059,687,234516,B,687,2059
2678,2060,3289,234060,A,2060,3289
2679,2061,215,234258,A,2061,215
2680,1755,2635,235551,A,1755,2635
2681,2062,140,234044,B,140,2062
2682,2063,4193,234064,B,4193,2063
2683,2064,4569,234268,A,2064,4569
2684,2065,3904,234523,B,3904,2065
2685,739,718,234069,B,718,739
2686,2066,1500,234047,B,1500,2066
2687,671,2770,234276,A,671,2770
2688,325,809,234997,A,325,809
2689,1944,4279,234074,B,4279,1944
2690,99,423,234279,B,423,99
2691,1660,2503,234077,A,1660,2503
2692,689,217,234529,A,689,217
2693,1499,1553,234284,A,1499,1553
2694,1821,2248,234080,A,1821,2248
2695,1020,3990,236605,B,3990,1020
2696,1918,4075,234084,B,4075,1918
2697,1061,4373,234293,A,1061,4373
2698,2067,2336,234086,B,2336,2067
2699,489,4435,234535,A,489,4435
2700,2068,4138,234090,B,4138,2068
2701,1894,1103,234305,B,1103,1894
2702,1597,3228,234092,A,1597,3228
2703,300,4547,234999,B,4547,300
2704,2069,4268,234105,A,2069,4268
2705,2070,4494,234311,B,4494,2070
2706,2071,350,234108,B,350,2071
2707,2072,3109,234540,B,3109,2072
2708,2073,1787,234110,A,2073,1787
2709,2074,1544,234315,B,1544,2074
2710,236,2159,234115,B,2159,236
2711,1095,2609,235552,B,2609,1095
2712,1557,622,234118,A,1557,622
2713,2075,2139,234320,B,2139,2075
2714,2076,2623,234124,A,2076,2623
2715,1979,3482,234544,B,3482,1979
2716,2077,2839,234126,A,2077,2839
2717,208,666,234325,A,208,666
2718,2078,560,234134,A,2078,560
2719,159,517,235002,B,517,159
2720,2079,31,234136,B,31,2079
2721,693,196,234329,A,693,196
2722,2080,1677,234140,A,2080,1677
2723,1070,830,234549,A,1070,830
2724,2081,1546,234143,A,2081,1546
2725,2082,2177,234333,B,2177,2082
2726,2083,2053,234149,A,2083,2053
2727,2084,622,236225,A,2084,622
2728,1522,413,234151,B,413,1522
2729,2085,245,234339,A,2085,245
2730,509,1074,234153,B,1074,509
2731,2086,1486,234555,A,2086,1486
2732,1336,1798,234156,B,1798,1336
2733,1257,1432,234350,A,1257,1432
2734,494,3094,234159,A,494,3094
2735,2087,563,235005,B,563,2087
2736,2088,4100,234162,A,2088,4100
2737,1260,4317,234354,A,1260,4317
2738,1386,2150,234168,B,2150,1386
2739,2089,3049,234563,A,2089,3049
2740,2090,3553,234169,A,2090,3553
2741,2091,4486,234359,B,4486,2091
2742,2092,667,234170,B,667,2092
2743,2093,2955,235557,B,2955,2093
2744,2094,2276,234173,B,2276,2094
2745,902,4672,234362,B,4672,902
2746,2095,520,234174,A,2095,520
2747,2096,1667,234568,B,1667,2096
2748,2097,980,234176,A,2097,980
2749,2098,2257,234368,A,2098,2257
2750,931,168,234177,A,931,168
2751,916,918,235015,B,918,916
2752,2099,654,234374,A,2099,654
2753,2100,850,234571,A,2100,850
2754,2101,3006,234380,B,3006,2101
2755,2102,4321,236291,A,2102,4321
2756,2103,1737,234386,B,1737,2103
2757,1350,3569,234573,B,3569,1350
2758,1238,2480,235019,A,1238,2480
2759,2104,2987,234578,B,2987,2104
2760,2105,895,235566,B,895,2105
2761,2106,4731,234584,A,2106,4731
2762,393,3616,235022,A,393,3616
2763,2107,1501,234589,B,1501,2107
2764,2108,406,236233,A,2108,406
2765,1881,3292,234594,A,1881,3292
2766,2109,3602,235024,B,3602,2109
2767,2110,745,234604,B,745,2110
2768,45,2322,235567,B,2322,45
2769,1271,754,234608,B,754,1271
2770,1473,2927,235027,A,1473,2927
2771,1998,3775,234614,A,1998,3775
2772,2111,4080,237105,B,4080,2111
2773,958,2924,234619,B,2924,958
2774,2112,1134,235028,A,2112,1134
2775,2113,587,234624,B,587,2113
2776,1390,1083,235569,B,1083,1390
2777,2114,133,234628,B,133,2114
2778,2115,4113,235030,A,2115,4113
2779,2116,1388,234631,B,1388,2116
2780,2117,382,236234,A,2117,382
2781,2118,4623,234636,B,4623,2118
2782,2119,1947,235032,B,1947,2119
2783,2120,465,234640,B,465,2120
2784,2121,2443,235571,B,2443,2121
2785,2122,2755,234643,B,2755,2122
2786,783,3134,235034,B,3134,783
2787,401,4507,234645,A,401,4507
2788,663,3540,236340,B,3540,663
2789,496,1284,234650,A,496,1284
2790,1667,3654,235036,A,1667,3654
2791,2123,2227,235577,B,2227,2123
2792,2124,1597,235039,A,2124,1597
2793,107,2922,236238,B,2922,107
2794,1414,3768,235041,B,3768,1414
2795,2125,3905,235581,A,2125,3905
2796,2126,3957,235043,B,3957,2126
2797,2127,1754,237432,A,2127,1754
2798,2128,2603,235044,A,2128,2603
2799,1807,837,235583,B,837,1807
2800,280,1862,235046,A,280,1862
2801,2129,1202,236241,B,1202,2129
2802,2130,3542,235048,B,3542,2130
2803,2131,2801,235586,B,2801,2131
2804,703,4115,235049,B,4115,703
2805,2132,1800,236347,A,2132,1800
2806,959,4297,235051,B,4297,959
2807,1186,2552,235589,B,2552,1186
2808,2133,348,235052,A,2133,348
2809,2134,3353,236245,A,2134,3353
2810,2135,2377,235056,B,2377,2135
2811,594,3265,235591,B,3265,594
2812,1360,437,235057,B,437,1360
2813,1296,1936,236606,B,1936,1296
2814,1286,4512,235060,B,4512,1286
2815,1561,1183,235593,A,1561,1183
2816,2136,3976,235062,B,3976,2136
2817,2137,1732,236248,A,2137,1732
2818,2138,4046,235596,A,2138,4046
2819,1123,4078,236359,B,4078,1123
2820,1491,3715,235127,B,3715,1491
2821,2139,1980,235598,A,2139,1980
2822,730,4347,235128,B,4347,730
2823,606,4729,236256,B,4729,606
2824,841,984,235129,A,841,984
2825,2140,2057,235603,B,2057,2140
2826,2141,360,235132,B,360,2141
2827,118,3016,237106,A,118,3016
2828,48,4219,235134,A,48,4219
2829,1636,295,236264,A,1636,295
2830,1660,1742,235135,B,1742,1660
2831,1893,1236,236368,B,1236,1893
2832,1774,469,235138,A,1774,469
2833,1547,842,236270,A,1547,842
2834,1518,1111,235139,B,1111,1518
2835,309,3466,236607,B,3466,309
2836,2142,3816,235143,B,3816,2142
2837,2143,1892,236277,B,1892,2143
2838,2144,1403,235144,B,1403,2144
2839,2145,3627,236370,B,3627,2145
2840,731,261,235146,A,731,261
2841,2146,278,236279,B,278,2146
2842,873,2671,235149,B,2671,873
2843,2147,745,237493,A,2147,745
2844,1559,799,235154,A,1559,799
2845,2148,1984,235553,B,1984,2148
2846,2149,701,235155,A,2149,701
2847,2150,1946,236280,A,2150,1946
2848,2151,136,235158,A,2151,136
2849,2152,1750,236372,B,1750,2152
2850,2153,2175,235162,B,2175,2153
2851,2154,2358,236283,A,2154,2358
2852,1821,2929,235165,A,1821,2929
2853,2155,3982,236608,A,2155,3982
2854,1683,996,235166,A,1683,996
2855,2156,952,235555,A,2156,952
2856,1977,1784,235167,B,1784,1977
2857,2157,879,236288,A,2157,879
2858,2158,3485,235169,A,2158,3485
2859,613,3177,235561,B,3177,613
2860,2159,4164,235171,B,4164,2159
2861,2160,537,236379,A,2160,537
2862,807,3184,235172,A,807,3184
2863,1388,471,236289,B,471,1388
2864,2161,1325,235174,B,1325,2161
2865,2162,994,235563,B,994,2162
2866,313,3392,235176,B,3392,313
2867,1918,1779,237107,A,1918,1779
2868,2163,2105,235180,A,2163,2105
2869,599,1140,235565,B,1140,599
2870,518,2460,235181,A,518,2460
2871,1674,1916,236292,A,1674,1916
2872,2164,2485,235187,A,2164,2485
2873,799,687,235568,B,687,799
2874,2165,4480,235188,A,2165,4480
2875,2166,1454,236384,A,2166,1454
2876,2167,1410,235191,B,1410,2167
2877,1817,1163,236609,A,1817,1163
2878,31,1983,235192,B,1983,31
2879,2168,2950,236293,A,2168,2950
2880,2169,1193,235576,A,2169,1193
2881,2170,2476,236392,A,2170,2476
2882,2171,559,236297,B,559,2171
2883,1416,491,237433,B,491,1416
2884,2172,4758,235579,A,2172,4758
2885,2173,593,236300,B,593,2173
2886,835,4350,236397,B,4350,835
2887,1605,2378,235584,B,2378,1605
2888,736,176,236304,A,736,176
2889,1498,92,236610,B,92,1498
2890,2174,1111,236307,B,1111,2174
2891,2175,2907,235587,B,2907,2175
2892,2176,84,236407,B,84,2176
2893,600,1424,236312,B,1424,600
2894,406,3190,235597,B,3190,406
2895,2177,341,237108,B,341,2177
2896,2178,618,236317,B,618,2178
2897,2179,715,236409,A,2179,715
2898,2180,1751,236326,B,1751,2180
2899,2181,87,236611,A,2181,87
2900,2182,1755,235600,A,2182,1755
2901,599,2805,236335,A,599,2805
2902,1598,4308,236415,A,1598,4308
2903,2183,909,235608,B,909,2183
2904,2184,2026,236338,A,2184,2026
2905,2185,684,238318,B,684,2185
2906,1656,2686,235613,B,2686,1656
2907,575,1365,236341,A,575,1365
2908,2186,2763,235615,B,2763,2186
2909,1545,4421,236421,A,1545,4421
2910,2187,3579,235617,B,3579,2187
2911,635,995,236614,A,635,995
2912,1843,2208,235619,A,1843,2208
2913,2188,4255,236425,A,2188,4255
2914,2189,2846,235620,A,2189,2846
2915,2190,624,237109,A,2190,624
2916,2191,1222,235625,A,2191,1222
2917,2192,4537,236429,A,2192,4537
2918,1241,1398,235630,A,1241,1398
2919,531,3398,236616,A,531,3398
2920,2193,4059,235631,B,4059,2193
2921,2194,1373,236430,B,1373,2194
2922,2195,3569,235632,B,3569,2195
2923,2196,1808,237434,B,1808,2196
2924,657,1713,235633,B,1713,657
2925,2197,114,236431,B,114,2197
2926,965,2783,235639,B,2783,965
2927,1547,3419,236620,A,1547,3419
2928,2198,2062,235641,B,2062,2198
2929,2199,3082,236433,A,2199,3082
2930,2136,4024,235642,B,4024,2136
2931,2200,3754,237110,B,3754,2200
2932,455,3265,235643,B,3265,455
2933,2201,1526,236435,B,1526,2201
2934,1301,1367,235644,B,1367,1301
2935,906,2174,236621,A,906,2174
2936,2202,2397,235647,A,2202,2397
2937,2203,3845,236440,A,2203,3845
2938,1733,4034,235649,A,1733,4034
2939,2204,999,237497,A,2204,999
2940,1591,4306,235650,A,1591,4306
2941,711,1310,236443,A,711,1310
2942,1132,1280,235651,B,1280,1132
2943,2205,1682,236622,B,1682,2205
2944,2206,3438,235656,A,2206,3438
2945,2207,4552,236449,A,2207,4552
2946,1471,2037,235658,B,2037,1471
2947,2208,3354,237111,A,2208,3354
2948,1824,3386,235661,B,3386,1824
2949,2209,4715,236452,B,4715,2209
2950,2088,2971,235665,A,2088,2971
2951,1815,18,236623,B,18,1815
2952,2210,4431,235668,A,2210,4431
2953,2211,4718,236457,A,2211,4718
2954,2073,2852,235670,B,2852,2073
2955,2212,1271,237437,B,1271,2212
2956,1662,304,235671,B,304,1662
2957,2213,2685,236472,A,2213,2685
2958,2214,1194,235673,A,2214,1194
2959,1649,421,236624,B,421,1649
2960,391,4134,235676,B,4134,391
2961,2215,2533,236477,B,2533,2215
2962,2216,3401,235678,B,3401,2216
2963,1477,1385,237112,A,1477,1385
2964,1621,1611,236480,A,1621,1611
2965,316,2623,236625,A,316,2623
2966,234,2581,236487,B,2581,234
2967,1432,3383,238457,A,1432,3383
2968,2217,3279,236489,B,3279,2217
2969,2218,3336,236626,B,3336,2218
2970,2219,1059,237113,B,1059,2219
2971,2220,959,236627,B,959,2220
2972,1299,3940,237439,A,1299,3940
2973,1165,239,236628,B,239,1165
2974,2198,836,237114,A,2198,836
2975,2221,3874,236629,A,2221,3874
2976,2222,4412,237498,A,2222,4412
2977,2223,52,236631,A,2223,52
2978,2224,3961,237115,B,3961,2224
2979,2225,77,236632,B,77,2225
2980,993,2211,237441,A,993,2211
2981,2226,3093,236633,A,2226,3093
2982,1804,3581,237116,B,3581,1804
2983,1117,3497,236636,A,1117,3497
2984,299,2954,238319,A,299,2954
2985,2227,2070,236638,A,2227,2070
2986,2228,172,237117,B,172,2228
2987,2229,1407,236640,A,2229,1407
2988,1437,1951,237442,B,1951,1437
2989,1272,4068,236643,B,4068,1272
2990,148,1906,237118,A,148,1906
2991,956,4251,236644,A,956,4251
2992,2230,3080,237499,A,2230,3080
2993,1161,3738,236646,A,1161,3738
2994,2231,453,237119,A,2231,453
2995,2232,3725,236647,A,2232,3725
2996,1808,1688,237445,A,1808,1688
2997,2233,2260,236649,B,2260,2233
2998,2234,2133,237120,A,2234,2133
2999,1749,3726,238603,B,3726,1749
3000,1499,4502,237121,A,1499,4502
3001,1023,4508,237446,B,4508,1023
3002,620,1689,237122,A,620,1689
3003,2235,3011,237501,B,3011,2235
3004,2236,3639,237124,B,3639,2236
3005,182,4722,237447,B,4722,182
3006,1019,1007,237126,B,1007,1019
3007,2237,4005,238320,B,4005,2237
3008,2238,1925,237127,B,1925,2238
3009,2239,3858,237449,A,2239,3858
3010,2240,2228,237128,B,2228,2240
3011,1730,2402,237503,A,1730,2402
3012,2241,3378,237129,B,3378,2241
3013,1224,1562,237452,A,1224,1562
3014,2242,441,237130,A,2242,441
3015,2243,1238,238460,B,1238,2243
3016,2244,3581,237131,B,3581,2244
3017,2062,1695,237453,A,2062,1695
3018,496,1752,237132,A,496,1752
3019,2245,1609,237505,A,2245,1609
3020,2246,1840,237133,A,2246,1840
3021,2247,2591,237456,A,2247,2591
3022,2248,1897,237134,B,1897,2248
3023,282,1497,238321,B,1497,282
3024,2249,3097,237135,B,3097,2249
3025,1246,1363,237460,A,1246,1363
3026,2250,3307,237136,A,2250,3307
3027,1683,4376,237506,B,4376,1683
3028,76,2969,237461,B,2969,76
3029,460,3486,239786,A,460,3486
3030,2251,2000,237462,A,2251,2000
3031,2252,4643,237508,A,2252,4643
3032,2253,1236,237464,A,2253,1236
3033,2254,1856,238322,A,2254,1856
3034,2255,1144,237467,A,2255,1144
3035,2256,4510,237510,A,2256,4510
3036,2257,2722,237469,B,2722,2257
3037,1189,1878,238463,B,1878,1189
3038,2258,717,237471,A,2258,717
3039,2259,1276,237513,B,1276,2259
3040,2260,4554,237474,B,4554,2260
3041,807,989,238324,A,807,989
3042,2261,117,237476,A,2261,117
3043,2262,324,237515,A,2262,324
3044,1470,2226,237478,A,1470,2226
3045,1908,4298,238604,A,1908,4298
3046,988,4520,237479,B,4520,988
3047,2263,3617,237517,A,2263,3617
3048,2264,944,237482,A,2264,944
3049,819,805,238325,B,805,819
3050,2265,1132,237485,A,2265,1132
3051,1776,439,237520,A,1776,439
3052,1398,3449,237487,B,3449,1398
3053,2266,4631,238466,B,4631,2266
3054,2267,3299,237488,B,3299,2267
3055,2268,2993,237523,A,2268,2993
3056,1478,3361,237489,A,1478,3361
3057,2180,2601,238326,B,2601,2180
